Time,Pressure,Sea Surface Temperature,Wave Height,Wind Speed,Total Precipitation,Noise 500Hz,Noise 1000Hz,Noise 1600Hz
201608161200 ,0.701769586,0.065030767,0.119343995,0.56817883,0.00489452,0.433171751,0.0021638,0.805226718
201608161500 ,0.907834558,0.176376292,0.048047378,0.29373903,0.670143318,0.445753375,0.484235854,0.834590662
201608161800 ,0.505409559,0.308887945,0.304904114,0.825406228,0.602206141,0.569547759,0.358240432,0.663256514
201608162100 ,0.759318395,0.595360808,0.552727162,0.721335816,0.677959798,0.026451175,0.901917187,0.981227478
201608170000 ,0.645163463,0.222131131,0.219554145,0.483269826,0.512730054,0.139217068,0.256380447,0.82331116
201608170300 ,0.817268955,0.535170709,0.527051641,0.883108009,0.25788176,0.350407639,0.138205704,0.641806646
201608170600 ,0.930125504,0.188397671,0.051122447,0.452991549,0.757152508,0.035277709,0.45121257,0.425226758
201608170900 ,0.344985313,0.591440075,0.50337906,0.536243623,0.521638644,0.977745738,0.297082352,0.34601518
201608171200 ,0.063361969,0.463351183,0.560647611,0.87591347,0.27193203,0.872247742,0.637171672,0.291872302
201608171500 ,0.785152505,0.629866699,0.5420123,0.572563823,0.45782937,0.956242236,0.19094809,0.145269217
201608171800 ,0.631145142,0.672217826,0.964466976,0.747332293,0.492230485,0.779044783,0.844876704,0.031787842
201608172100 ,0.660256522,0.18183977,0.471026139,0.41887264,0.674468929,0.079077209,0.879173969,0.697287882
201608180000 ,0.844041969,0.564293562,0.255920629,0.021567454,0.754443627,0.134185478,0.016372722,0.865398192
201608180300 ,0.175890781,0.295127497,0.184886756,0.387819694,0.951373276,0.705659941,0.668261009,0.423653851
201608180600 ,0.846994212,0.279658086,0.800749976,0.10076504,0.959766502,0.154089324,0.144971124,0.471107178
201608180900 ,0.521212173,0.486277395,0.028320873,0.784152295,0.293514938,0.942331613,0.497939963,0.05014577
201608181200 ,0.418996523,0.323117327,0.622080756,0.979749431,0.044469664,0.774225732,0.673262678,0.136352017
201608181500 ,0.680854137,0.140695173,0.490154564,0.595407286,0.253743111,0.168366388,0.366231566,0.317880075
201608181800 ,0.284873201,0.269263916,0.32041858,0.990595705,0.023896565,0.764018677,0.686124315,0.437792147
201608182100 ,0.225443029,0.42240113,0.938663688,0.235795482,0.193023515,0.916161154,0.796921061,0.228445255
201608190000 ,0.700653316,0.124414496,0.006351944,0.051770552,0.789537664,0.813559179,0.989916328,0.894294258
201608190300 ,0.092074252,0.801354767,0.89526332,0.594161406,0.167782068,0.150502196,0.145755227,0.222106245
201608190600 ,0.173502331,0.336420325,0.123970958,0.377110963,0.099288651,0.440252225,0.221528294,0.036754553
201608190900 ,0.76207798,0.58908121,0.269229944,0.058720552,0.473805614,0.250183225,0.474480355,0.408861996
201608191200 ,0.409762129,0.842448008,0.87061032,0.081823751,0.263910294,0.148914376,0.492710955,0.591933412
201608191500 ,0.936397602,0.241652115,0.701880596,0.41562153,0.17500303,0.063642305,0.002933741,0.041121044
201608191800 ,0.315883183,0.130184817,0.68943031,0.62429771,0.828816624,0.034382706,0.866238321,0.60677754
201608192100 ,0.531259433,0.007644676,0.080178996,0.814401632,0.902128118,0.561423531,0.55656377,0.420337057
201608200000 ,0.008608436,0.59380958,0.00779747,0.615250673,0.919722319,0.175522769,0.977106231,0.007893143
201608200300 ,0.2843023,0.149250155,0.891833849,0.638333509,0.948380444,0.909318278,0.587598278,0.221018376
201608200600 ,0.513788693,0.59881712,0.281329149,0.392714519,0.351745158,0.515968639,0.921301125,0.292572955
201608200900 ,0.876601755,0.753686964,0.320796484,0.384621228,0.126485405,0.004314047,0.520273116,0.92026684
201608201200 ,0.699630919,0.612489865,0.745242857,0.152506807,0.848327712,0.050203238,0.09163149,0.445876024
201608201500 ,0.788806801,0.981503806,0.387204355,0.765829993,0.610096254,0.51839778,0.789217057,0.551825581
201608201800 ,0.475502683,0.257015607,0.560668684,0.854269346,0.523088463,0.762267093,0.215523367,0.432471615
201608202100 ,0.994524479,0.553370266,0.49812557,0.294453702,0.25612724,0.94442552,0.951381241,0.267648231
201608210000 ,0.755400219,0.590995547,0.93626179,0.74302532,0.75390886,0.421843535,0.338023992,0.617731347
201608210300 ,0.866940155,0.58004179,0.702819294,0.204012828,0.980499764,0.79829868,0.031074792,0.58373565
201608210600 ,0.485583071,0.171359177,0.976895448,0.20641546,0.268305229,0.779963433,0.155530935,0.797447186
201608210900 ,0.080712202,0.867674317,0.701985355,0.417441716,0.487167061,0.547975436,0.475626951,0.238481059
201608211200 ,0.048601178,0.52206125,0.934430023,0.286141072,0.926855965,0.38949473,0.471643556,0.656045579
201608211500 ,0.529372538,0.149966633,0.16118792,0.36248335,0.254679582,0.538382327,0.707434879,0.862828081
201608211800 ,0.691557617,0.140867085,0.729176519,0.060213615,0.846510562,0.039083277,0.458027502,0.702088556
201608212100 ,0.798820665,0.547572599,0.663520888,0.865708004,0.286732689,0.830977612,0.483739432,0.266212711
201608220000 ,0.07540063,0.227025016,0.273717648,0.438458275,0.339200238,0.387661602,0.677313005,0.859839831
201608220300 ,0.928181169,0.885953205,0.164702633,0.675374562,0.086155176,0.469694487,0.41380233,0.198856382
201608220600 ,0.850159614,0.131933656,0.128043091,0.061930412,0.786101043,0.290338742,0.898299293,0.356953205
201608220900 ,0.574911481,0.873861698,0.858043091,0.173787767,0.290869511,0.317155942,0.34286981,0.384531943
201608221200 ,0.177547198,0.681523582,0.415402115,0.649510301,0.926957156,0.265585413,0.194248995,0.980765213
201608221500 ,0.288111428,0.532655622,0.69824658,0.834927279,0.703408565,0.155650763,0.95682904,0.273114684
201608221800 ,0.254282994,0.627141492,0.673896369,0.948879265,0.445506293,0.235254061,0.106150446,0.954623386
201608222100 ,0.855097122,0.614532877,0.676206338,0.090366509,0.267328688,0.411364345,0.344416736,0.216453971
201608230000 ,0.614822546,0.143435969,0.471332801,0.763103776,0.009320696,0.403359492,0.262506865,0.013558038
201608230300 ,0.794913172,0.848126666,0.438247723,0.103237724,0.098635453,0.847845521,0.851125676,0.717907547
201608230600 ,0.025309331,0.289368372,0.887912575,0.813786805,0.366627269,0.103278698,0.873044744,0.989903555
201608230900 ,0.139531898,0.707979029,0.484490829,0.384988248,0.271110205,0.907719905,0.416620203,0.103494178
201608231200 ,0.352526834,0.94767669,0.272384791,0.640655804,0.411588605,0.286248236,0.115969771,0.417726407
201608231500 ,0.436823984,0.373465446,0.547676987,0.737563961,0.420535366,0.994336471,0.286966082,0.829976375
201608231800 ,0.388390265,0.949577976,0.530452347,0.178382508,0.880284179,0.107073922,0.307970995,0.685039704
201608232100 ,0.841646016,0.844893456,0.87735716,0.164957981,0.149831129,0.329807903,0.512909581,0.696646092
201608240000 ,0.0298829,0.308981386,0.920997884,0.434471776,0.354920056,0.688361116,0.687139183,0.853619267
201608240300 ,0.187333971,0.941736597,0.79161172,0.561470631,0.250019407,0.302215437,0.291427064,0.780053659
201608240600 ,0.659493775,0.599590076,0.571436339,0.559491366,0.064657578,0.873689301,0.769162519,0.99336224
201608240900 ,0.128570444,0.372410876,0.508083872,0.853393376,0.792795714,0.551481926,0.759705235,0.29454812
201608241200 ,0.809069402,0.34580955,0.757295969,0.769812939,0.310059968,0.082868183,0.391829225,0.674114064
201608241500 ,0.363755438,0.779853459,0.431658356,0.023873793,0.819241417,0.366490024,0.705644427,0.76076934
201608241800 ,0.822561809,0.073264407,0.348321294,0.871748527,0.233411649,0.801082368,0.579232525,0.070162439
201608242100 ,0.669488647,0.670413282,0.32405699,0.498808821,0.299126318,0.819780448,0.249979606,0.121165791
201608250000 ,0.586660808,0.496183387,0.538538399,0.24295492,0.714638033,0.133014028,0.393651695,0.954411423
201608250300 ,0.042688197,0.513344497,0.924119916,0.982944333,0.919395042,0.522392567,0.719192311,0.981227588
201608250600 ,0.948411291,0.849673663,0.301422697,0.492849355,0.602524053,0.858609798,0.260001802,0.037432082
201608250900 ,0.128186766,0.450344549,0.767170256,0.533796607,0.186001076,0.34380525,0.559840187,0.880134675
201608251200 ,0.595994674,0.100208513,0.123812625,0.669956531,0.612138966,0.114355143,0.065880002,0.605651344
201608251500 ,0.712880507,0.21778415,0.071124484,0.109021706,0.605845273,0.379041584,0.650138319,0.922989348
201608251800 ,0.56700105,0.356664967,0.595632947,0.133370034,0.741292851,0.047217668,0.408835068,0.662766672
201608252100 ,0.670014444,0.695254961,0.693575909,0.271184842,0.187594138,0.843456364,0.628907457,0.639410434
201608260000 ,0.881513696,0.401155178,0.630739054,0.71598829,0.784570233,0.107404061,0.723509637,0.360726012
201608260300 ,0.764461566,0.528724328,0.787293376,0.203815121,0.578296877,0.405819207,0.594370286,0.758313922
201608260600 ,0.79845239,0.276306507,0.634389964,0.773845081,0.11886196,0.626858751,0.560951884,0.060238059
201608260900 ,0.511101983,0.396798864,0.11207647,0.050601715,0.422505029,0.548350724,0.2958368,0.716829655
201608261200 ,0.139913814,0.786343138,0.754532798,0.003764255,0.180389846,0.66421938,0.547616292,0.791935286
201608261500 ,0.814530121,0.76005885,0.919272155,0.031818351,0.735183117,0.616679636,0.810335046,0.446353141
201608261800 ,0.118412016,0.936026212,0.508131367,0.915760978,0.720395517,0.721465184,0.063336472,0.400946338
201608262100 ,0.996927385,0.502161093,0.283076439,0.826063115,0.764042163,0.759360496,0.476803157,0.669535432
201608270000 ,0.410633865,0.481453755,0.103115318,0.16681435,0.734533305,0.109771463,0.816191646,0.581096869
201608270300 ,0.31220915,0.047255882,0.541377298,0.944005321,0.772422633,0.947397896,0.536109155,0.529568052
201608270600 ,0.625542963,0.677238584,0.943019074,0.065601792,0.074056318,0.65262018,0.160189952,0.577956723
201608270900 ,0.779861422,0.452281169,0.78838641,0.610153367,0.380027994,0.305990271,0.979150403,0.202273981
201608271200 ,0.818720156,0.843217422,0.981357073,0.732558606,0.889305434,0.426439105,0.490177222,0.249545251
201608271500 ,0.737749226,0.093404823,0.489504167,0.388071995,0.198689413,0.097610984,0.430263508,0.955633918
201608271800 ,0.978887621,0.660900381,0.367393139,0.75163786,0.805344554,0.837455282,0.198761663,0.031485028
201608272100 ,0.212324907,0.636198943,0.0678829,0.699108862,0.350610599,0.784096987,0.694134311,0.979779149
201608280000 ,0.134715501,0.853080685,0.412136051,0.675886735,0.229747358,0.033038036,0.518671414,0.473817292
201608280300 ,0.575834008,0.120875876,0.215397685,0.542942751,0.525295343,0.341478311,0.544532485,0.492453479
201608280600 ,0.466902336,0.761821438,0.349294161,0.730501836,0.663505401,0.711552416,0.905461832,0.053178617
201608280900 ,0.457869184,0.677481517,0.115387584,0.343173953,0.231785838,0.672878855,0.353462553,0.54783963
201608281200 ,0.728037659,0.706546566,0.839488007,0.430958897,0.86886611,0.843858248,0.705847197,0.003609628
201608281500 ,0.893810638,0.273285753,0.485304392,0.083541023,0.050519909,0.220644541,0.241100488,0.391858337
201608281800 ,0.274197604,0.190453428,0.799743801,0.570507609,0.75330714,0.957064501,0.045740276,0.298148664
201608282100 ,0.842169167,0.980079618,0.652567674,0.831124218,0.308675426,0.375864765,0.592831742,0.716668964
201608290000 ,0.636082532,0.834183969,0.42860721,0.464422207,0.270524093,0.775697581,0.771971253,0.603318538
201608290300 ,0.666127306,0.483074201,0.291027333,0.085051971,0.720974129,0.490983904,0.683504981,0.870314083
201608290600 ,0.826194885,0.504072575,0.811524789,0.156652661,0.629605477,0.757201252,0.035948016,0.194061319
201608290900 ,0.622248052,0.636242125,0.800705924,0.507536213,0.62580179,0.950248587,0.990636732,0.44257011
201608291200 ,0.823618304,0.488992465,0.415670575,0.614238608,0.724794629,0.3787274,0.380994509,0.021523623
201608291500 ,0.99247955,0.571801516,0.821805318,0.82534667,0.95212416,0.522390988,0.343212073,0.23762788
201608291800 ,0.711949279,0.999735205,0.068473682,0.256956883,0.932616744,0.981651744,0.526800978,0.894964161
201608292100 ,0.913082388,0.493812066,0.25884185,0.302512944,0.951777603,0.785493561,0.43577608,0.098681789
201608300000 ,0.847707805,0.858792491,0.500925001,0.301885457,0.896242449,0.931825496,0.507583731,0.888875895
201608300300 ,0.348736934,0.742995353,0.542640546,0.134127602,0.820664485,0.087496725,0.625667336,0.319687541
201608300600 ,0.231820862,0.131118452,0.796035111,0.01532567,0.056603319,0.019792059,0.33211246,0.949005581
201608300900 ,0.775338429,0.775048722,0.032042135,0.646197217,0.561893902,0.221586699,0.146769822,0.791972681
201608301200 ,0.368587044,0.013946148,0.924360646,0.481895832,0.315269419,0.379110912,0.971343623,0.909650132
201608301500 ,0.043369561,0.528025537,0.283648551,0.637668223,0.94268726,0.549942379,0.686442766,0.3687994
201608301800 ,0.875670335,0.959945806,0.361805804,0.321024093,0.319630129,0.85725573,0.376005994,0.401275099
201608302100 ,0.674460014,0.93239427,0.988142701,0.670919752,0.694489614,0.856335583,0.48317063,0.263650659
201608310000 ,0.811760691,0.738696831,0.925325859,0.718834613,0.927947946,0.74855105,0.726702341,0.303105974
201608310300 ,0.355559478,0.087196363,0.938206978,0.267837457,0.663547644,0.560179839,0.350897302,0.556216369
201608310600 ,0.929498193,0.227436856,0.287955502,0.565428551,0.585226199,0.733344055,0.858610481,0.512957142
201608310900 ,0.898726996,0.577099395,0.674929723,0.539785498,0.42443863,0.20309604,0.638585687,0.765163863
201608311200 ,0.601305729,0.869442572,0.895229538,0.354700036,0.487012458,0.662059819,0.562453695,0.579168892
201608311500 ,0.800196478,0.942689114,0.592249711,0.659055652,0.56367398,0.663264225,0.518179094,0.584809674
201608311800 ,0.834419004,0.852240602,0.507228797,0.07592096,0.251387856,0.13439577,0.071682505,0.702563436
201608312100 ,0.44513036,0.553867184,0.776339714,0.699154265,0.34511124,0.74851374,0.436475966,0.909601722
201609010000 ,0.697972835,0.34438759,0.106806592,0.79655481,0.713455552,0.891381021,0.698825836,0.92921934
201609010300 ,0.003206355,0.935120333,0.238438389,0.653779924,0.685237463,0.146037021,0.540739129,0.935853948
201609010600 ,0.506801692,0.730144503,0.330251571,0.000534602,0.542345403,0.235896788,0.002390704,0.884614676
201609010900 ,0.886885825,0.309290537,0.605796039,0.926671758,0.892598079,0.569175886,0.511874941,0.772411836
201609011200 ,0.402456751,0.065372406,0.039326938,0.586622767,0.489875828,0.641319108,0.228661382,0.850934949
201609011500 ,0.715176645,0.685031911,0.258398558,0.904204277,0.202320801,0.559281485,0.035779058,0.080794295
201609011800 ,0.800040395,0.130616722,0.207285077,0.427152023,0.701019669,0.628387108,0.641180907,0.406989429
201609012100 ,0.106627197,0.37982482,0.117953927,0.582442157,0.995572361,0.531613234,0.504301049,0.489755353
201609020000 ,0.463525342,0.914265959,0.891257121,0.759131377,0.087777594,0.229546913,0.723170818,0.511310389
201609020300 ,0.555514562,0.320203981,0.971367688,0.679609385,0.924485245,0.929869553,0.364688518,0.136025843
201609020600 ,0.629464984,0.000392374,0.968544227,0.983096093,0.080053683,0.159628379,0.172938148,0.739903193
201609020900 ,0.60954359,0.538247191,0.284103501,0.615903757,0.896231834,0.051663545,0.416823243,0.936085737
201609021200 ,0.655719087,0.113283729,0.313170385,0.710964057,0.990193817,0.178447397,0.306601275,0.199569729
201609021500 ,0.244820937,0.489608474,0.1865938,0.95078924,0.070931827,0.779215235,0.296156981,0.844438377
201609021800 ,0.684961152,0.502927193,0.216959025,0.870031402,0.495577236,0.376592377,0.167263045,0.436585611
201609022100 ,0.180078509,0.67230153,0.919047494,0.960740724,0.487740856,0.512735687,0.763241256,0.452095884
201609030000 ,0.646070785,0.110534675,0.121859655,0.437663984,0.026367139,0.636100954,0.072223277,0.819910096
201609030300 ,0.901436671,0.559728387,0.394127146,0.303511087,0.421221747,0.288821302,0.554780525,0.975127093
201609030600 ,0.384557636,0.482391985,0.50275842,0.285081095,0.596336009,0.707325563,0.146870593,0.035385748
201609030900 ,0.88137147,0.523683298,0.562068792,0.855168008,0.413982794,0.97320929,0.633782865,0.187704733
201609031200 ,0.90533482,0.768753457,0.461367279,0.383382584,0.166495745,0.9442871,0.889130365,0.708546216
201609031500 ,0.823478761,0.224702144,0.491812744,0.91034647,0.606188793,0.541735509,0.274761812,0.519044452
201609031800 ,0.105887438,0.1029716,0.831705317,0.250927123,0.937255226,0.106649454,0.73092246,0.385988388
201609032100 ,0.177211088,0.700724396,0.569426342,0.439964308,0.718234969,0.780449496,0.229399478,0.959632178
201609040000 ,0.762674966,0.902675759,0.869805009,0.56056907,0.713085028,0.678097846,0.328908514,0.563156315
201609040300 ,0.468789627,0.782180272,0.608254963,0.097716478,0.254654439,0.832867187,0.712249276,0.437673488
201609040600 ,0.780521168,0.262890643,0.820396898,0.337743204,0.411790631,0.99241804,0.138345912,0.477838939
201609040900 ,0.02677002,0.319093151,0.487880096,0.346873976,0.824948787,0.421318934,0.44697903,0.764746324
201609041200 ,0.241653209,0.207541081,0.517464876,0.312881403,0.860061076,0.43416797,0.82530362,0.31676729
201609041500 ,0.128981191,0.235105033,0.322240904,0.741176912,0.050312257,0.418232121,0.597135101,0.460170071
201609041800 ,0.863798062,0.508910775,0.659710488,0.511672823,0.108613951,0.898728658,0.639756429,0.652887168
201609042100 ,0.064329627,0.327464395,0.484286417,0.167928332,0.634460384,0.872426494,0.602908385,0.932590693
201609050000 ,0.197718502,0.882234742,0.751840891,0.590917727,0.565996969,0.751579461,0.48715401,0.732620583
201609050300 ,0.556309996,0.293118664,0.572007583,0.738670695,0.467426561,0.399552926,0.640860186,0.217098507
201609050600 ,0.038300299,0.103555048,0.739576802,0.314544795,0.600345259,0.761012924,0.687522667,0.681790232
201609050900 ,0.215164532,0.506311916,0.75307252,0.434343097,0.215653251,0.126017155,0.509032098,0.286113437
